chrom	start	end	nSites	recombRate	CI95LO	CI95HI	recomb_cM_Mb	recomb_quantile_100
b'18'	9648000	9664000	1565	1.62028630603345e-09	7.43632262231349e-10	2.15236411007198e-09	0.162028630603345	73
b'18'	9664000	9680000	1472	6.94764457987299e-10	1.50175489622009e-10	1.62708913100703e-09	0.0694764457987299	25
b'18'	9680000	9696000	1499	2.20509878106747e-09	1.44881199509297e-09	2.59349854897075e-09	0.220509878106747	88
b'18'	9696000	9712000	1605	1.27251955599461e-09	4.3646511642659e-10	1.9578781702998e-09	0.127251955599461	59
b'18'	9712000	9728000	1465	2.37782094445956e-09	1.64264676181732e-09	2.73816620919784e-09	0.237782094445956	91
b'18'	9728000	9744000	663	6.047062692077e-10	8.75287239737513e-11	1.55800587512909e-09	0.06047062692077	20
b'18'	9744000	9760000	1016	2.93590051905686e-10	1.50395220415447e-11	1.19426233310674e-09	0.0293590051905686	5
b'18'	9760000	9776000	1049	7.71926367890759e-10	1.67719216912561e-10	1.67107875932222e-09	0.0771926367890759	30
b'18'	9776000	9792000	420	4.39171902172007e-10	5.08801506423497e-11	1.38276829208493e-09	0.0439171902172007	11
b'18'	9792000	9808000	882	2.85509630738233e-09	2.1247199868477e-09	3.18650989284607e-09	0.285509630738233	97
b'18'	9808000	9824000	1263	2.51908440503703e-09	1.80533968615384e-09	2.87804554362827e-09	0.251908440503703	92
b'18'	9824000	9840000	1047	3.10656816065001e-10	0	1.23406328957253e-09	0.0310656816065001	6
b'18'	9840000	9856000	127	1.2523572821527e-09	4.16302842584674e-10	1.93771589645788e-09	0.12523572821527	57
b'18'	9856000	9872000	264	2.64589936187077e-10	0	1.22816694881192e-09	0.0264589936187077	5
b'18'	9904000	9920000	353	4.06861032153391e-10	5.04706732623784e-11	1.35155909637365e-09	0.0406861032153391	9
b'18'	9920000	9936000	232	1.07273823759273e-09	2.80728507570931e-10	1.80730195855377e-09	0.107273823759273	47
b'18'	9936000	9952000	227	1.07278456440293e-09	2.80774834381129e-10	1.80734828536397e-09	0.107278456440293	47
b'18'	9952000	9968000	695	4.4370649694925e-10	5.5414745419593e-11	1.38730288686218e-09	0.044370649694925	11
b'18'	9968000	9984000	962	4.72385928510837e-10	1.19155208836757e-10	1.3854773837344e-09	0.0472385928510837	12
b'18'	9984000	10000000	846	5.78749162890017e-10	8.75459098176249e-11	1.5171661903085e-09	0.0578749162890017	18
b'18'	10000000	10016000	958	2.28449050769953e-09	1.53536254803455e-09	2.63474694821731e-09	0.228449050769953	90
b'18'	10016000	10032000	1124	6.57312819496583e-10	1.66759654740703e-10	1.61773379002709e-09	0.0657312819496583	22
b'18'	10032000	10048000	792	5.78506688514962e-10	8.73034354425695e-11	1.51692371593344e-09	0.0578506688514962	18
b'18'	10048000	10064000	670	1.68333246711079e-09	8.48649050282553e-10	2.2099079780837e-09	0.168333246711079	75
b'18'	10064000	10080000	1066	8.08416440550421e-10	1.67366122166404e-10	1.71956388138007e-09	0.0808416440550421	32
b'18'	10080000	10096000	580	6.88397524479421e-10	1.43808556114132e-10	1.62072219749916e-09	0.0688397524479421	24
b'18'	10096000	10112000	1249	1.43996661128088e-09	5.77738476557179e-10	2.02197005671823e-09	0.143996661128088	66
b'18'	10112000	10128000	813	5.93420681761688e-10	1.02217428689296e-10	1.53183770918017e-09	0.0593420681761688	19
b'18'	10128000	10144000	381	7.07412898265368e-10	1.62823929900078e-10	1.6397375712851e-09	0.0707412898265368	25
b'18'	10144000	10160000	714	6.45274981661019e-10	1.0980423613917e-10	1.53332715512546e-09	0.0645274981661019	21
b'18'	10160000	10176000	1231	9.9265002474536e-10	2.48958510818413e-10	1.8233335356116e-09	0.099265002474536	42
b'18'	10176000	10192000	961	5.98208603883631e-10	8.10310586496824e-11	1.55150820980502e-09	0.0598208603883631	20
b'18'	10192000	10208000	804	3.1924965344391e-09	2.46212021390446e-09	3.52391011990283e-09	0.31924965344391	100
b'18'	10208000	10224000	322	9.57164126697531e-10	2.28955641518571e-10	1.78762963417065e-09	0.0957164126697531	41
b'18'	10224000	10240000	711	1.13804406931346e-09	3.54668826861042e-10	1.88733932848602e-09	0.113804406931346	51
b'18'	10240000	10256000	903	9.63993817441543e-10	2.35785332262583e-10	1.79445932491466e-09	0.0963993817441543	41
b'18'	10256000	10272000	840	7.54965558732429e-10	1.74618863032478e-10	1.68435506852858e-09	0.0754965558732429	28
b'18'	10272000	10288000	1338	1.60098459383306e-09	7.28131980035065e-10	2.1340060097269e-09	0.160098459383306	73
b'18'	10288000	10304000	1053	8.89379534894875e-10	1.86960925506409e-10	1.70150555133109e-09	0.0889379534894875	37
b'18'	10304000	10320000	686	5.89045726331475e-10	9.78424732590825e-11	1.52746275374996e-09	0.0589045726331475	19
b'18'	10320000	10336000	1138	1.37467151889528e-09	5.20742566346403e-10	1.98104183951689e-09	0.137467151889528	63
b'18'	10336000	10352000	1663	2.79865315724534e-09	2.06827683671071e-09	3.13006674270908e-09	0.279865315724534	95
b'18'	10352000	10368000	1332	1.37740691892121e-09	5.23477966372336e-10	1.98377723954282e-09	0.137740691892121	63
b'18'	10368000	10384000	1340	1.58111659740907e-09	7.08263983611078e-10	2.11413801330291e-09	0.158111659740907	72
b'18'	10384000	10400000	1369	2.03016094623591e-09	1.24402186185039e-09	2.43809728649906e-09	0.203016094623591	85
b'18'	10400000	10416000	1304	1.06456144480523e-09	3.4423271342017e-10	1.85820328038884e-09	0.106456144480523	47
b'18'	10416000	10432000	1298	1.05110963683283e-09	3.3078090544777e-10	1.84475147241644e-09	0.105110963683283	46
b'18'	10432000	10448000	1425	2.46117314694773e-09	1.62327958685716e-09	2.83863264393959e-09	0.246117314694773	91
b'18'	10448000	10464000	1438	1.7681892791436e-09	8.61280944602168e-10	2.23754521104161e-09	0.17681892791436	78
b'18'	10464000	10480000	865	1.58514060046272e-09	7.12287986664733e-10	2.11816201635657e-09	0.158514060046272	72
b'18'	10480000	10496000	1076	1.75724219657712e-09	8.5033386203569e-10	2.22659812847513e-09	0.175724219657712	77
b'18'	10496000	10512000	1500	1.07163041254397e-09	2.79620682522165e-10	1.806194133505e-09	0.107163041254397	47
b'18'	10512000	10528000	1246	9.47825903648038e-10	2.41666814111731e-10	1.78342252887407e-09	0.0947825903648038	40
b'18'	10528000	10544000	1070	1.42579137041837e-09	6.0008588587662e-10	2.0344861150266e-09	0.142579137041837	65
b'18'	10544000	10560000	1592	1.92064341283054e-09	1.04747776748742e-09	2.38339420051919e-09	0.192064341283054	82
b'18'	10560000	10576000	1281	7.52484064078301e-10	1.31438748903817e-10	1.63603946514385e-09	0.0752484064078301	28
b'18'	10576000	10592000	1558	1.35535578091174e-09	5.01426828362867e-10	1.96172610153335e-09	0.135535578091174	62
b'18'	10592000	10608000	1585	1.26533375437501e-09	4.29279314806982e-10	1.95069236868019e-09	0.126533375437501	58
b'18'	10608000	10624000	1647	1.53956487478103e-09	6.71332623409023e-10	2.11696033400356e-09	0.153956487478103	70
b'18'	10624000	10640000	1390	1.82518189282128e-09	1.02352645911925e-09	2.28229020513411e-09	0.182518189282128	79
b'18'	10640000	10656000	1698	2.14064767849593e-09	1.27556254718847e-09	2.55165908118599e-09	0.214064767849593	87
b'18'	10656000	10672000	1357	1.37570599731461e-09	5.21777044765736e-10	1.98207631793622e-09	0.137570599731461	63
b'18'	10672000	10688000	1409	8.33200714422937e-10	2.05103381945009e-10	1.72596421643689e-09	0.0833200714422937	33
b'18'	10688000	10704000	832	8.68911580183612e-10	1.87214439780275e-10	1.75142966101945e-09	0.0868911580183612	37
b'18'	10704000	10720000	705	7.22562957893194e-10	1.42216262193242e-10	1.65195246768935e-09	0.0722562957893194	26
b'18'	10720000	10736000	1240	1.9960301719559e-09	1.18732358969994e-09	2.43629513533091e-09	0.19960301719559	84
b'18'	10736000	10752000	1384	1.59425551874056e-09	7.21402904942573e-10	2.12727693463441e-09	0.159425551874056	72
b'18'	10752000	10768000	1465	2.02910402709975e-09	1.24296494271423e-09	2.43704036736289e-09	0.202910402709975	85
b'18'	10768000	10784000	956	2.37582044364436e-09	1.64064626100212e-09	2.73616570838263e-09	0.237582044364436	91
b'18'	10784000	10800000	553	5.79573725286916e-10	8.83704722145244e-11	1.5179907527054e-09	0.0579573725286916	18
b'18'	10800000	10816000	671	9.31777931839215e-10	2.03569446660254e-10	1.76224343931234e-09	0.0931777931839215	38
b'18'	10816000	10832000	694	3.80688750953459e-10	7.96551334754398e-11	1.29857285301197e-09	0.0380688750953459	8
b'18'	10832000	10848000	289	9.8878454335672e-12	0	6.08534899584369e-10	0.00098878454335672	1
b'18'	10848000	10864000	484	7.5498795465467e-10	1.33942639480185e-10	1.63854335572022e-09	0.075498795465467	28
b'18'	10864000	10880000	359	2.14531355333563e-09	1.28022842202818e-09	2.5563249560257e-09	0.214531355333563	87
b'18'	10880000	10896000	455	5.50109840181275e-10	1.00455065655421e-10	1.50240226287695e-09	0.0550109840181275	16
b'18'	10896000	10912000	1041	1.23620345322227e-10	0	9.56271537761698e-10	0.0123620345322227	2
b'18'	10912000	10928000	1119	1.92917233060176e-09	1.05600668525864e-09	2.39192311829041e-09	0.192917233060176	82
b'18'	10928000	10944000	1082	2.66406494041856e-09	1.89714778563661e-09	2.98800776853621e-09	0.266406494041856	94
b'18'	10944000	10960000	777	1.94200373637585e-09	1.13963628056588e-09	2.41643781728626e-09	0.194200373637585	82
b'18'	10960000	10976000	788	2.90008155894669e-09	2.16970523841206e-09	3.23149514441043e-09	0.290008155894669	98
b'18'	10976000	10992000	615	5.20151062080429e-10	1.30249392796109e-10	1.46234294492715e-09	0.0520151062080429	15
b'18'	10992000	11008000	742	5.2127566471121e-10	1.3137399542689e-10	1.46346754755793e-09	0.052127566471121	15
b'18'	11008000	11024000	1045	9.4943768284077e-11	0	9.02307338727164e-10	0.0094943768284077	1
b'18'	11024000	11040000	1025	4.21935238662931e-10	3.36434871332742e-11	1.36553162857586e-09	0.0421935238662931	10
b'18'	11040000	11056000	860	1.77222262730421e-09	8.65314292762776e-10	2.24157855920222e-09	0.177222262730421	78
b'18'	11056000	11072000	577	1.14678661934465e-09	3.63411376892225e-10	1.8960818785172e-09	0.114678661934465	51
b'18'	11072000	11088000	1020	4.98462738503276e-10	1.08561069218956e-10	1.44065462135e-09	0.0498462738503276	13
b'18'	11088000	11104000	967	6.41330692985353e-10	1.50777528229473e-10	1.60175166351586e-09	0.0641330692985353	21
b'18'	11104000	11120000	1082	1.94373848726962e-09	1.14137103145965e-09	2.41817256818003e-09	0.194373848726962	83
b'18'	11120000	11136000	1036	5.94488167098776e-10	1.03284914026384e-10	1.53290519451726e-09	0.0594488167098776	19
b'18'	11136000	11152000	832	1.07010577080484e-09	2.78096040783042e-10	1.80466949176588e-09	0.107010577080485	47
b'18'	11152000	11168000	649	2.40742911205942e-09	1.63792032758885e-09	2.77275200621745e-09	0.240742911205942	91
b'18'	11168000	11184000	805	2.34925858145966e-09	1.51746719569049e-09	2.74805126366987e-09	0.234925858145966	91
b'18'	11184000	11200000	569	5.71101974649961e-10	7.9898721577569e-11	1.50951900206844e-09	0.0571101974649961	18
b'18'	11200000	11205580	404	9.34694701700878e-10	2.06486216521917e-10	1.765160209174e-09	0.0934694701700878	39
b'19'	0	12000	394	4.6801780123877e-10	1.1478708156469e-10	1.38110925646233e-09	0.046801780123877	12
b'19'	12000	24000	128	8.81335688054255e-10	1.99638547650919e-10	1.76385376889009e-09	0.0881335688054255	37
b'19'	24000	36000	193	8.80499712166731e-10	1.98802571763395e-10	1.76301779300257e-09	0.0880499712166731	37
b'19'	36000	48000	185	5.88228777267143e-10	7.10512320331944e-11	1.54152838318853e-09	0.0588228777267143	19
b'19'	48000	60000	278	3.87301298792328e-10	8.62676813143088e-11	1.30518540085084e-09	0.0387301298792328	8
b'19'	60000	72000	380	4.87653514954559e-10	9.77518456702383e-11	1.42984539780128e-09	0.0487653514954559	12
b'19'	72000	84000	703	1.30286931332948e-09	4.10163884306395e-10	1.93094544887431e-09	0.130286931332948	60
b'19'	84000	96000	675	1.16813069580456e-09	3.93491985683052e-10	1.90290195630671e-09	0.116813069580456	52
b'19'	96000	108000	693	5.71030254069138e-10	7.98270009967458e-11	1.50944728148762e-09	0.0571030254069138	18
b'19'	108000	120000	700	1.86279293759006e-10	0	1.12885571345254e-09	0.0186279293759006	2
b'19'	120000	132000	669	5.04390366812563e-10	4.03069173651908e-11	1.45586716971431e-09	0.0504390366812563	14
b'19'	132000	144000	544	1.27506048434487e-09	4.39006044776846e-10	1.96041909865006e-09	0.127506048434487	59
b'19'	144000	156000	809	9.40104471974275e-10	2.11895986795314e-10	1.7705699794474e-09	0.0940104471974274	39
b'19'	156000	168000	990	2.34886429270713e-09	1.51707290693796e-09	2.74765697491734e-09	0.234886429270713	91
b'19'	168000	180000	623	2.90989352252203e-09	2.1795172019874e-09	3.24130710798577e-09	0.290989352252203	99
b'19'	180000	192000	785	7.98094433497768e-10	1.57044115113751e-10	1.70924187432742e-09	0.0798094433497768	31
b'19'	192000	204000	701	7.79566732272308e-10	1.58521417097824e-10	1.66312213333786e-09	0.0779566732272308	31
b'19'	204000	216000	251	1.04522761469463e-09	3.24898883309575e-10	1.83886945027824e-09	0.104522761469463	45
b'19'	216000	228000	629	7.40496691620054e-10	1.60149995920103e-10	1.66988620141621e-09	0.0740496691620054	27
b'19'	228000	240000	765	7.60065209262921e-10	1.55858058284723e-10	1.65921760069438e-09	0.0760065209262921	29
b'19'	240000	252000	737	8.3573124478419e-10	2.07633912306262e-10	1.72849474679814e-09	0.083573124478419	33
b'19'	252000	264000	744	1.44240194615264e-09	5.80173811428946e-10	2.02440539158999e-09	0.144240194615264	66
b'19'	264000	276000	734	1.57283557302615e-09	6.64124545767392e-10	2.14121936306003e-09	0.157283557302615	71
b'19'	276000	288000	830	2.64094750784737e-09	1.93586053293037e-09	2.96726046783357e-09	0.264094750784737	94
b'19'	288000	300000	891	7.53445271813146e-10	1.73098576113194e-10	1.6828347816093e-09	0.0753445271813146	28
b'19'	300000	312000	691	2.45497912114613e-10	0	1.16055690180685e-09	0.0245497912114613	4
b'19'	312000	324000	731	1.76396382050434e-09	8.57055485962906e-10	2.23331975240235e-09	0.176396382050434	77
b'19'	324000	336000	747	1.69079190592211e-09	8.56108489093866e-10	2.21736741689501e-09	0.169079190592211	75
b'19'	336000	348000	624	2.43643240297657e-10	0	1.2072202529225e-09	0.0243643240297657	4
b'19'	348000	360000	807	1.13146080592475e-09	3.48085563472326e-10	1.8807560650973e-09	0.113146080592475	50
b'19'	360000	372000	680	7.42692766833557e-10	1.62346071133606e-10	1.67208227662971e-09	0.0742692766833557	27
b'19'	372000	384000	822	1.42481602783583e-09	5.99110543294081e-10	2.03351077244406e-09	0.142481602783583	65
b'19'	384000	396000	492	1.04414587796735e-10	0	8.28121401717712e-10	0.0104414587796735	1
b'19'	396000	408000	591	1.2039815718991e-09	4.24642552191601e-10	1.88672672675544e-09	0.12039815718991	54
b'19'	408000	420000	745	5.62030608131326e-10	1.12375833605472e-10	1.514323030827e-09	0.0562030608131326	17
b'19'	420000	432000	826	1.98902223887195e-09	1.18031565661599e-09	2.42928720224696e-09	0.198902223887195	83
b'19'	432000	444000	898	2.55633948321908e-09	1.81081007001492e-09	2.91348022242353e-09	0.255633948321908	93
b'19'	444000	456000	413	2.28978252962532e-09	1.54065456996035e-09	2.64003897014311e-09	0.228978252962532	90
b'19'	456000	468000	1025	2.8002977963878e-09	2.06992147585317e-09	3.13171138185154e-09	0.28002977963878	95
b'19'	468000	480000	773	7.33111066693522e-10	1.5276437099357e-10	1.66250057648967e-09	0.0733111066693522	27
b'19'	480000	492000	643	1.26192827280017e-09	4.25873833232142e-10	1.94728688710535e-09	0.126192827280017	58
b'19'	492000	504000	966	2.02508179338634e-09	1.23894270900082e-09	2.43301813364949e-09	0.202508179338634	84
b'19'	504000	516000	696	2.81135353139778e-09	2.08097721086315e-09	3.14276711686151e-09	0.281135353139778	96
b'19'	516000	528000	863	1.94134559164356e-09	1.13897813583359e-09	2.41577967255397e-09	0.194134559164356	82
b'19'	528000	540000	759	8.44680193962558e-10	2.16582861484629e-10	1.73744369597651e-09	0.0844680193962558	34
b'19'	540000	552000	705	6.42913928545067e-10	1.52360763789187e-10	1.60333489907557e-09	0.0642913928545067	21
b'19'	552000	564000	477	1.09595532800219e-09	3.63828346740068e-10	1.85940349379918e-09	0.109595532800219	49
b'19'	564000	576000	776	1.73845389163955e-10	0	1.08436179032864e-09	0.0173845389163955	2
b'19'	576000	588000	931	2.94460309384394e-09	2.21422677330931e-09	3.27601667930767e-09	0.294460309384394	99
b'19'	588000	600000	865	1.56135559508082e-09	6.52644567822067e-10	2.1297393851147e-09	0.156135559508082	70
b'19'	600000	612000	1119	1.56984483975799e-09	6.61133812499237e-10	2.13822862979187e-09	0.156984483975799	71
b'19'	612000	624000	887	1.19341138184066e-09	4.29077373255665e-10	1.92087209017918e-09	0.119341138184066	54
b'19'	624000	636000	978	2.84856764122347e-09	2.11819132068884e-09	3.1799812266872e-09	0.284856764122347	97
b'19'	636000	648000	446	4.48916431455579e-10	6.06246799259217e-11	1.3925128213685e-09	0.0448916431455579	11
b'19'	648000	660000	609	2.84703369798789e-09	2.11665737745326e-09	3.17844728345163e-09	0.284703369798789	97
b'19'	660000	672000	349	2.14880772620552e-09	1.28372259489807e-09	2.55981912889559e-09	0.214880772620552	87
b'19'	672000	684000	869	1.27537543936945e-09	4.39320999801423e-10	1.96073405367463e-09	0.127537543936945	59
b'19'	684000	696000	877	3.37707885337366e-10	1.20725416475764e-11	1.26111435884489e-09	0.0337707885337366	7
b'19'	696000	708000	902	1.59609702813615e-09	7.23244414338163e-10	2.12911844403e-09	0.159609702813616	72
b'19'	708000	720000	990	2.08403468170201e-09	1.23772570602484e-09	2.51099943969554e-09	0.208403468170201	85
b'19'	720000	732000	667	1.99559800436985e-09	1.1868914221139e-09	2.43586296774487e-09	0.199559800436985	84
b'19'	732000	744000	951	1.98975519430043e-09	1.18104861204447e-09	2.43002015767545e-09	0.198975519430043	83
b'19'	744000	756000	829	1.69082111249637e-09	8.56137695668128e-10	2.21739662346927e-09	0.169082111249637	75
b'19'	756000	768000	859	1.09642309421566e-09	3.64296112953529e-10	1.85987126001264e-09	0.109642309421566	49
b'19'	768000	780000	1079	2.80970031967721e-09	2.07932399914257e-09	3.14111390514094e-09	0.280970031967721	96
b'19'	780000	792000	762	1.57441691464419e-09	6.6570588738543e-10	2.14280070467806e-09	0.157441691464419	71
b'19'	792000	804000	937	1.65602120888535e-09	7.93291844548279e-10	2.13036610558019e-09	0.165602120888535	74
b'19'	804000	816000	720	1.91500788969346e-09	1.04184224435034e-09	2.37775867738211e-09	0.191500788969346	81
b'19'	816000	828000	857	2.78693613754713e-09	2.0565598170125e-09	3.11834972301087e-09	0.278693613754713	95
b'19'	828000	840000	748	1.76349534406275e-09	8.56587009521317e-10	2.23285127596076e-09	0.176349534406275	77
b'19'	840000	852000	705	3.15844635386374e-09	2.42807003332911e-09	3.48985993932748e-09	0.315844635386374	100
b'19'	852000	864000	883	2.37504552245559e-09	1.63987133981335e-09	2.73539078719386e-09	0.237504552245559	91
b'19'	864000	876000	1019	8.74800243577814e-10	1.93103103174477e-10	1.75731832441365e-09	0.0874800243577814	37
b'19'	876000	888000	917	3.02681361952176e-09	2.29643729898713e-09	3.35822720498549e-09	0.302681361952176	100
b'19'	888000	900000	653	2.86206252390885e-09	2.13168620337422e-09	3.19347610937258e-09	0.286206252390885	97
b'19'	900000	912000	846	1.58278810061898e-09	7.09935486820992e-10	2.11580951651283e-09	0.158278810061898	72
b'19'	912000	924000	888	1.13973651802309e-09	3.56361275570672e-10	1.88903177719565e-09	0.113973651802309	51
b'19'	924000	936000	967	7.60735270191183e-10	1.39689955016698e-10	1.64429067125673e-09	0.0760735270191183	29
